# time x y z qx qy qz qw
1609059608.140735388 0.038982817 -0.025161797 -0.008972487 0.999999626 -0.000435523 -0.000158437 -0.000729975
1609059608.141503811 0.041427859 -0.026739775 -0.009535458 0.999999621 -0.000435533 -0.000155486 -0.000738024
1609059608.165765524 0.152696472 -0.104556279 -0.029977195 0.999996992 0.001039334 0.001854352 -0.001223730
1609059608.190798521 0.336514264 -0.242970925 -0.044506885 0.999995572 0.002437720 0.001695961 -0.000193835
1609059608.191529274 0.342868894 -0.247864874 -0.044659465 0.999995576 0.002436500 0.001695708 -0.000191893
1609059608.215798855 0.588834166 -0.420133042 -0.044575550 0.999997710 0.001256572 0.001727492 0.000129587
1609059608.216492176 0.596858194 -0.425332391 -0.044426031 0.999997712 0.001254706 0.001728057 0.000123475
1609059608.265765429 1.263980780 -0.793906910 0.002963831 0.999987789 -0.000875810 0.004642882 0.001448511
1609059608.266587257 1.276723334 -0.800038737 0.004367502 0.999987771 -0.000873889 0.004646347 0.001450932
1609059608.290801287 1.693915976 -0.983255166 0.038730698 0.999987467 -0.000503691 0.004620737 0.001860448
1609059608.291204453 1.701557380 -0.986348285 0.039186427 0.999987467 -0.000504413 0.004620441 0.001860919
1609059608.316511154 2.220760535 -1.181468091 0.056786138 0.999989050 0.000497662 0.004601340 0.000692952
1609059608.340780735 2.800295984 -1.377065900 0.040037755 0.999990624 0.000816712 0.004234342 -0.000394992
1609059608.365818739 3.486827890 -1.581593543 0.008773539 0.999987566 0.001106736 0.004862474 -0.000002430
1609059608.366569996 3.508734978 -1.587578659 0.008129771 0.999987553 0.001107428 0.004865003 -0.000001038
1609059608.390556812 4.246606794 -1.768350793 -0.003198479 0.999992079 0.000090109 0.003978415 0.000078205
1609059608.391506195 4.277331322 -1.775097021 -0.003281681 0.999992080 0.000088792 0.003978098 0.000079283
1609059608.440732956 5.861862206 -2.107496210 -0.003935908 0.999990334 -0.000528789 0.004095456 -0.001509950
1609059608.441472769 5.885546474 -2.112230188 -0.003890480 0.999990319 -0.000530951 0.004096194 -0.001516947
