# time x y z qx qy qz qw
1609059608.140735388 27.391379521 -1.871167706 -2.819771451 0.687738639 -0.040555444 0.537947603 0.485781019
1609059608.141503811 27.394596349 -1.873423232 -2.817645334 0.688496129 -0.040204231 0.537572393 0.485152165
1609059608.165765524 27.494400982 -1.943699763 -2.747950533 0.688512056 -0.011531398 0.536704072 0.487613489
1609059608.190798521 27.590316541 -2.015833681 -2.676864970 0.766456039 0.000059170 0.458289983 0.450017142
1609059608.191529274 27.592930975 -2.017958330 -2.674895427 0.766860515 0.000589157 0.457990149 0.449632769
1609059608.215798855 27.686338509 -2.090367898 -2.606666804 0.763609853 0.016966125 0.451208287 0.461544391
1609059608.216492176 27.689186693 -2.092480674 -2.604615436 0.763494117 0.017507023 0.451045715 0.461874442
1609059608.265765429 27.898955839 -2.241181778 -2.439834940 0.755047946 0.054561795 0.436935594 0.485811586
1609059608.266587257 27.902505630 -2.243613469 -2.436771866 0.754998708 0.055136153 0.436757612 0.485983274
1609059608.290801287 28.004369897 -2.313606455 -2.344525835 0.752783717 0.068319537 0.432338200 0.491663297
1609059608.291204453 28.006014679 -2.314744157 -2.342958440 0.752760427 0.068523786 0.432253786 0.491744746
1609059608.316511154 28.105640196 -2.384443203 -2.243516407 0.750388009 0.076854408 0.427746842 0.498040033
1609059608.340780735 28.193925630 -2.448173810 -2.146954093 0.748877219 0.082514429 0.422755230 0.503639053
1609059608.365818739 28.277249454 -2.510907519 -2.047611075 0.748126449 0.085970370 0.416816072 0.509097509
1609059608.366569996 28.279623742 -2.512744726 -2.044646499 0.748103552 0.086128536 0.416678317 0.509217175
1609059608.390556812 28.351841130 -2.570237236 -1.951087650 0.747676973 0.086441674 0.410372508 0.514879973
1609059608.391506195 28.354548259 -2.572466198 -1.947427602 0.747649173 0.086576504 0.410197175 0.515037378
1609059608.440732956 28.480760614 -2.684202517 -1.764290018 0.749097777 0.084120661 0.392258639 0.527171125
1609059608.441472769 28.482437413 -2.685824615 -1.761637711 0.749100772 0.084229116 0.392104580 0.527264154
1609059608.465778351 28.534602214 -2.738380249 -1.676869509 0.750526668 0.084282310 0.382819054 0.532029872
1609059608.466014862 28.535080703 -2.738884466 -1.676066756 0.750528798 0.084320181 0.382773823 0.532053411
1609059608.491489172 28.583918711 -2.792546601 -1.592416708 0.752304359 0.084641702 0.372414587 0.536825213
1609059608.515798569 28.625784363 -2.842700704 -1.517725200 0.754267998 0.085663442 0.361905715 0.541078382
1609059608.540819645 28.664836377 -2.893430486 -1.446046334 0.756677568 0.087780939 0.350677011 0.544756090
1609059608.541570902 28.665950868 -2.894940073 -1.443974222 0.756711112 0.087939887 0.350502185 0.544796372
1609059608.565843582 28.700637462 -2.943360665 -1.379476992 0.759213396 0.090871598 0.339742277 0.547642728
1609059608.615763664 28.764886011 -3.041085296 -1.260457941 0.764133018 0.097686932 0.316978481 0.553247356
1609059608.616497755 28.765764309 -3.042507345 -1.258829841 0.764171753 0.097885197 0.316811655 0.553254367
1609059608.640780926 28.793955160 -3.089277283 -1.206334238 0.766658413 0.102673241 0.306393066 0.554812015
1609059608.641064405 28.794273849 -3.089819965 -1.205735922 0.766675808 0.102752066 0.306334605 0.554805667
1609059608.665758610 28.821115076 -3.136730252 -1.154626884 0.769122073 0.107434932 0.296600633 0.555821047
1609059608.666498423 28.821890363 -3.138124423 -1.153123732 0.769172161 0.107626638 0.296437656 0.555801591
1609059608.690787315 28.846377582 -3.183458640 -1.104475372 0.771391945 0.111556578 0.287415657 0.556688277
1609059608.715742350 28.869492194 -3.229094160 -1.055546784 0.773555245 0.115042065 0.278336349 0.557589888
1609059608.716594934 28.870243936 -3.230634990 -1.053887577 0.773612669 0.115226558 0.278151381 0.557564425
1609059608.740570545 28.890303453 -3.273295494 -1.007450354 0.775801892 0.117796216 0.269905577 0.558038041
1609059608.741501331 28.891039931 -3.274925093 -1.005653839 0.775870351 0.117974439 0.269710502 0.557999530
1609059608.790742159 28.925487897 -3.357515760 -0.911108536 0.780143119 0.120826237 0.253219866 0.559157790
1609059608.791493893 28.925946678 -3.358722690 -0.909665938 0.780190091 0.120952744 0.253075530 0.559130245
1609059608.815754652 28.939720944 -3.396614009 -0.863063649 0.782044171 0.121471212 0.245513204 0.559799004
1609059608.816049099 28.939876425 -3.397061744 -0.862496705 0.782061381 0.121514996 0.245463208 0.559787384
1609059608.841482162 28.952302323 -3.434487942 -0.813470711 0.783981293 0.121173507 0.238044825 0.560379314
1609059608.865762234 28.962434114 -3.467836090 -0.766531262 0.785819231 0.120595478 0.231185856 0.560801183
1609059608.890736818 28.971263788 -3.499565218 -0.718102672 0.787546806 0.119677132 0.224262953 0.561385377
1609059608.891499043 28.971510831 -3.500493285 -0.716621098 0.787584486 0.119742760 0.224138400 0.561368263
1609059608.915890217 28.978749768 -3.528940990 -0.669122562 0.789088313 0.118174825 0.217680363 0.562129526
1609059608.916543484 28.978928873 -3.529671626 -0.667847024 0.789117848 0.118217272 0.217581071 0.562117582
1609059608.965770245 28.990111868 -3.579691492 -0.571383517 0.792526202 0.113125150 0.204022298 0.563453477
1609059608.966713905 28.990292493 -3.580558087 -0.569526370 0.792571476 0.113166102 0.203875586 0.563434676
1609059608.990768194 28.994437421 -3.601441545 -0.522108045 0.794204538 0.110564562 0.197307406 0.563989731
1609059608.991033077 28.994479765 -3.601660157 -0.521584734 0.794213395 0.110578478 0.197273139 0.563986518
1609059609.016542912 28.998083903 -3.621555532 -0.471047653 0.795935319 0.107377096 0.190229015 0.564597245
1609059609.040802240 29.000839404 -3.638476238 -0.422666871 0.797733951 0.104138686 0.183430854 0.564914860
1609059609.065757990 29.003040667 -3.653794195 -0.372583992 0.799697531 0.100874555 0.176403053 0.564969155
1609059609.066592455 29.003106998 -3.654272881 -0.370904243 0.799731561 0.100886685 0.176285271 0.564955583
1609059609.090796947 29.004650574 -3.667209638 -0.322054834 0.801604905 0.097774633 0.169511811 0.564920740
1609059609.091469288 29.004687803 -3.667548444 -0.320693915 0.801625778 0.097783135 0.169421619 0.564916706
1609059609.140791178 29.005855304 -3.688992467 -0.220068440 0.805819651 0.089843735 0.154262667 0.564611214
1609059609.141489744 29.005862087 -3.689259409 -0.218631082 0.805842870 0.089853844 0.154178194 0.564599539
