# time x y z qx qy qz qw
1609059608.140735388 27.994189824 -3.654431137 -5.999474420 -0.575457752 -0.351842817 0.667301830 -0.315853251
1609059608.141503811 27.994813205 -3.653935264 -5.992616870 -0.577147883 -0.352452068 0.665596408 -0.315688583
1609059608.165765524 28.018837460 -3.638320023 -5.780073539 0.634464545 0.391817110 -0.602496528 0.284485549
1609059608.190798521 28.051721950 -3.620359075 -5.564709656 0.690556518 0.424084357 -0.534139719 0.240788111
1609059608.191529274 28.052730968 -3.619800791 -5.558421037 0.692087221 0.424846287 -0.531819107 0.240186072
1609059608.215798855 28.089325743 -3.598930254 -5.350754990 0.749673187 0.433331514 -0.455331845 0.207091341
1609059608.216492176 28.090446409 -3.598270444 -5.344790371 0.751203217 0.433532906 -0.452955029 0.206336344
1609059608.265765429 28.179125985 -3.542334274 -4.918183838 0.853504473 0.416814737 -0.276654658 0.145800514
1609059608.266587257 28.180703912 -3.541298103 -4.910930479 0.854808393 0.416578850 -0.273411872 0.144950409
1609059608.290801287 28.228537358 -3.509226573 -4.695522204 0.891818784 0.398686594 -0.177098694 0.119767730
1609059608.291204453 28.229340406 -3.508682690 -4.691877936 0.892278621 0.398508150 -0.175435723 0.119383515
1609059608.316511154 28.280482272 -3.473799558 -4.460728511 0.919390940 0.374617048 -0.071716103 0.096120592
1609059608.340780735 28.329006654 -3.441145520 -4.232899184 0.934314140 0.347109310 0.028244349 0.075989938
1609059608.365818739 28.376888316 -3.410306478 -3.991907800 0.938494218 0.314814378 0.129797414 0.057211374
1609059608.366569996 28.378255493 -3.409468602 -3.984584991 0.938318471 0.314142814 0.132904967 0.056648110
1609059608.390556812 28.420177892 -3.384536582 -3.748998270 0.931484745 0.281408390 0.227051840 0.039911782
1609059608.391506195 28.421708629 -3.383688702 -3.739606158 0.930853942 0.280487439 0.230862985 0.039243056
1609059608.440732956 28.488998735 -3.351803930 -3.250147464 0.889103529 0.204936236 0.409239699 0.004349996
1609059608.441472769 28.489769931 -3.351559125 -3.242814425 0.888061047 0.204065408 0.411934208 0.003885075
1609059608.465778351 28.511686488 -3.346547593 -3.003049309 0.854256030 0.165445867 0.492656533 -0.012800031
1609059608.466014862 28.511859641 -3.346536862 -3.000742582 0.853838242 0.165170087 0.493468825 -0.012946732
1609059608.491489172 28.526752436 -3.348449067 -2.754776177 0.810131245 0.124350483 0.572057121 -0.031224571
1609059608.515798569 28.533808594 -3.356347366 -2.527391011 0.761435218 0.085128292 0.640798775 -0.048440826
1609059608.540819645 28.534499735 -3.369873628 -2.302606216 0.704753104 0.045235431 0.704905516 -0.066219565
1609059608.541570902 28.534432797 -3.370350448 -2.296037327 0.702804264 0.044284218 0.706872114 -0.066609977
1609059608.565843582 28.529435615 -3.387679968 -2.088663268 0.640989145 0.006534886 0.762913764 -0.083980955
1609059608.615763664 28.506373345 -3.431465252 -1.698171252 0.497094262 -0.066970671 0.856883975 -0.119004528
1609059608.616497755 28.505945553 -3.432142167 -1.692826053 0.494725599 -0.067875422 0.858150245 -0.119237856
1609059608.640780926 28.490230080 -3.455112229 -1.522252190 0.416299893 -0.102024945 0.893529956 -0.133751742
1609059608.641064405 28.490040267 -3.455372226 -1.520335834 0.415331895 -0.102360952 0.893931586 -0.133820673
1609059608.665758610 28.472388633 -3.478031431 -1.360033009 0.329511024 -0.135436266 0.922682398 -0.147433696
1609059608.666498423 28.471853323 -3.478669058 -1.355432168 0.326866546 -0.136317216 0.923467330 -0.147593930
1609059608.690787315 28.453813473 -3.499045363 -1.211113922 0.237282603 -0.167776634 0.943347258 -0.160137187
1609059608.715742350 28.435782970 -3.517051256 -1.076256105 0.141446430 -0.198645445 0.954437877 -0.171991959
1609059608.716594934 28.435198032 -3.517580672 -1.071877428 0.138208494 -0.199625750 0.954691578 -0.172081267
1609059608.740570545 28.419515053 -3.530978697 -0.955257197 0.042719342 -0.227398338 0.955633320 -0.182291008
1609059608.741501331 28.418956960 -3.531386156 -0.950956791 0.039116221 -0.228419283 0.955536018 -0.182333404
1609059608.790742159 28.395838784 -3.543063042 -0.747519693 -0.165265808 -0.276355834 0.925683528 -0.198556471
1609059608.791493893 28.395597769 -3.543035544 -0.744723738 -0.168162792 -0.277091574 0.924964185 -0.198450979
1609059608.815754652 28.390012480 -3.539601132 -0.659448377 -0.267797794 -0.297726381 0.893911246 -0.201410101
1609059608.816049099 28.389967498 -3.539517096 -0.658454481 -0.268905150 -0.297988626 0.893510664 -0.201324343
1609059608.841482162 28.388576147 -3.529511723 -0.577094352 -0.371167406 -0.315565168 0.850216340 -0.199463172
1609059608.865762234 28.391175868 -3.514361165 -0.505348920 -0.464851514 -0.328426329 0.799035921 -0.193883503
1609059608.890736818 28.397748487 -3.493878173 -0.435942590 -0.555587431 -0.337540313 0.737072150 -0.184699186
1609059608.891499043 28.397994742 -3.493190640 -0.433866372 -0.558070223 -0.337924897 0.735124317 -0.184273247
1609059608.915890217 28.408196101 -3.469427138 -0.369049024 -0.639555613 -0.342146991 0.666639215 -0.171744612
1609059608.916543484 28.408503804 -3.468762012 -0.367335792 -0.641501480 -0.342378380 0.664756631 -0.171322845
1609059608.965770245 28.439579078 -3.414884152 -0.240567398 0.782098154 0.332779343 -0.508774591 0.136853211
1609059608.966713905 28.440275665 -3.413840331 -0.238134184 0.784313317 0.332777121 -0.505539220 0.136169401
1609059608.990768194 28.459669491 -3.386966567 -0.175597759 0.839621192 0.321597886 -0.421612908 0.117701357
1609059608.991033077 28.459895849 -3.386684876 -0.174900337 0.840140399 0.321573106 -0.420650793 0.117506415
1609059609.016542912 28.483123662 -3.359719046 -0.106506773 0.888628001 0.304477068 -0.329021450 0.096844600
1609059609.040802240 28.507310033 -3.336633769 -0.038351141 0.925002480 0.283666683 -0.240646968 0.077412280
1609059609.065757990 28.533721460 -3.316276844 0.035953238 0.952549575 0.258571695 -0.149552504 0.058515252
1609059609.066592455 28.534632361 -3.315687535 0.038528628 0.953225780 0.258069727 -0.146281909 0.057984746
1609059609.090796947 28.560948665 -3.299830465 0.115524627 0.970243059 0.231027772 -0.059101702 0.041970990
1609059609.091469288 28.561690452 -3.299467889 0.117745746 0.970526464 0.230563936 -0.056456606 0.041608962
1609059609.140791178 28.613530619 -3.280190734 0.290797933 0.979564084 0.166335329 0.111650743 0.017913004
1609059609.141489744 28.614225039 -3.280066150 0.293420343 0.979351178 0.165767447 0.114368529 0.017670989
1609059609.165785074 28.636610396 -3.277007361 0.386503306 0.971492974 0.134218596 0.195060717 0.011751025
1609059609.166089058 28.636879424 -3.277001664 0.387705440 0.971294779 0.133964665 0.196223414 0.011674448
1609059609.190757990 28.656576727 -3.277881612 0.486726390 0.955021579 0.104135282 0.277510948 0.008792064
1609059609.191541433 28.657155624 -3.277986306 0.489949248 0.954257538 0.103438257 0.280388790 0.008672021
1609059609.215789080 28.672701225 -3.282612661 0.590647094 0.930517697 0.075402193 0.358307623 0.008183616
1609059609.216808558 28.673280094 -3.282897965 0.594954960 0.929198048 0.074484435 0.361908181 0.008094684
1609059609.240804672 28.684312613 -3.290917052 0.696655683 0.898044957 0.048327556 0.437153894 0.008727864
1609059609.242087603 28.684792117 -3.291443154 0.702144425 0.895981836 0.047187798 0.441491520 0.008665984
1609059609.265540838 28.690868583 -3.302153216 0.802048436 0.857973702 0.023206732 0.513078205 0.009660750
1609059609.266619205 28.691054355 -3.302710731 0.806648136 0.855887520 0.022294729 0.516591489 0.009629728
1609059609.315789461 28.688577854 -3.332429032 1.010448201 0.750884606 -0.023347328 0.659909575 0.012106330
1609059609.316501617 28.688401850 -3.332908813 1.013309589 0.749053058 -0.023903790 0.661967814 0.012113553
1609059609.340727329 28.679581891 -3.349876125 1.107554341 0.684920101 -0.044221531 0.727173185 0.012168384
1609059609.341008902 28.679455970 -3.350075591 1.108620729 0.684111345 -0.044426831 0.727921634 0.012166274
1609059609.366509676 28.665182191 -3.368608976 1.200856252 0.607223242 -0.064236615 0.791868077 0.009926744
1609059609.390710831 28.647608918 -3.386145745 1.280253548 0.526320303 -0.081965476 0.846298546 0.006882604
1609059609.415792704 28.626062344 -3.403671467 1.352786770 0.435039331 -0.099348702 0.894909766 0.002669496
1609059609.416544676 28.625380005 -3.404166152 1.354806326 0.432315472 -0.099837758 0.896174522 0.002642030
