# time x y z qx qy qz qw
1609059608.365818739 28.857683171 -3.534185104 0.559813847 0.969845929 0.058081792 0.016301627 -0.236134785
1609059608.366569996 28.856656356 -3.530441393 0.730168033 0.958408818 0.050745278 0.022522688 -0.279946750
1609059608.390556812 28.860120115 -3.561026729 0.641949022 0.946252424 0.040717892 0.028005648 -0.319631173
1609059608.391506195 28.878738289 -3.567169834 0.800782407 0.934557453 0.031173362 0.032189015 -0.352979397
1609059608.440732956 28.886429379 -3.602930642 0.543685323 0.923152548 0.022506131 0.035741354 -0.382106532
1609059608.441472769 28.883453016 -3.590105627 0.698307485 0.912053800 0.015377485 0.038568257 -0.407963096
1609059608.465778351 28.889002104 -3.605660245 0.629630425 0.900861489 0.009809992 0.040386538 -0.432112565
1609059608.466014862 28.886165068 -3.599444009 0.773864297 0.890405455 0.005126543 0.041722598 -0.453222979
1609059608.491489172 28.888335632 -3.610723087 0.726653488 0.880611368 0.000767698 0.042607139 -0.471919126
1609059608.515798569 28.887776861 -3.615899717 0.696298993 -0.856526019 -0.000619796 -0.054166009 0.513253191
1609059608.540819645 28.883535373 -3.631663486 0.626427508 -0.849444601 0.002827673 -0.053757533 0.524924758
1609059608.541570902 28.878194523 -3.612736870 0.768738872 -0.841790097 0.004734872 -0.051231447 0.537347516
1609059608.565843582 28.878719554 -3.597475421 0.776280851 -0.834407182 0.006753098 -0.048940194 0.548929784
1609059608.615763664 28.886319298 -3.639575691 0.514401469 -0.827639744 0.008555430 -0.047158161 0.559209591
1609059608.616497755 28.879885947 -3.603663835 0.690906895 -0.821208633 0.010116379 -0.044956138 0.568764438
1609059608.640780926 28.882115897 -3.622185468 0.615961153 -0.816311744 0.012243539 -0.044195173 0.575788172
1609059608.641064405 28.876956510 -3.582502112 0.772555131 -0.812357868 0.013795405 -0.042247665 0.581463254
1609059608.665758610 28.881654205 -3.598023738 0.671962580 -0.809078692 0.014735005 -0.041068572 0.586078427
1609059608.666498423 28.880811917 -3.571506443 0.808471353 -0.805963098 0.015518908 -0.040030987 0.590406781
1609059608.690787315 28.884456515 -3.583613092 0.755564092 -0.802969497 0.016648083 -0.038012387 0.594573702
1609059608.715742350 28.894433022 -3.603032774 0.659206680 -0.800300987 0.017651226 -0.036185232 0.598245262
1609059608.716594934 28.889963511 -3.573317348 0.816264484 -0.798675861 0.019569554 -0.035738420 0.600380435
1609059608.740570545 28.889093837 -3.605457894 0.742931066 -0.797754064 0.018659242 -0.041206136 0.601283910
1609059608.741501331 28.846111292 -3.537160377 0.963508839 -0.796668215 0.017782259 -0.047246779 0.602304980
1609059608.790742159 28.853819866 -3.601408440 0.669309433 -0.795839430 0.017002861 -0.052224863 0.603011665
1609059608.791493893 28.846217279 -3.552988708 0.852257955 -0.795413873 0.016173822 -0.055810226 0.603274727
1609059608.815754652 28.851115204 -3.583945763 0.761087191 -0.794679581 0.014940442 -0.058242564 0.604043832
1609059608.816049099 28.844983739 -3.552605063 0.920469880 -0.793820683 0.013858717 -0.059788478 0.605047104
1609059608.841482162 28.847488346 -3.570766692 0.854853570 -0.793396288 0.013190696 -0.060630939 0.605534660
1609059608.865762234 28.844557366 -3.572479467 0.817220165 -0.792861028 0.012740350 -0.061243894 0.606183354
1609059608.890736818 28.847473718 -3.595776587 0.729468553 -0.792604542 0.012151954 -0.061769923 0.606477408
1609059608.891499043 28.839605140 -3.550195856 0.891398625 -0.791448645 0.010857193 -0.060628570 0.608124444
1609059608.915890217 28.850070619 -3.582817052 0.758440340 -0.790105937 0.011611594 -0.055559044 0.610336769
1609059608.916543484 28.868383633 -3.536708507 0.949065890 -0.789263681 0.012427979 -0.049559341 0.611925044
1609059608.965770245 28.887301677 -3.633412400 0.595723458 -0.788105069 0.013496916 -0.045198901 0.613730636
1609059608.966713905 28.876822564 -3.573513545 0.765303408 -0.786943389 0.014849748 -0.040934586 0.615486756
1609059608.990768194 28.879346624 -3.613088640 0.648461180 -0.785686667 0.015977420 -0.037585030 0.617275099
1609059608.991033077 28.870833439 -3.565661671 0.811622559 -0.784262750 0.016990262 -0.034404109 0.619241170
1609059609.016542912 28.875012468 -3.589984232 0.724693587 -0.783197267 0.017888951 -0.032279072 0.620677120
1609059609.040802240 28.877579931 -3.595241444 0.676786581 -0.782046855 0.018933651 -0.029533946 0.622231452
1609059609.065757990 28.887143175 -3.625161008 0.574393254 -0.781403402 0.019529247 -0.026309736 0.623165411
1609059609.066592455 28.877999585 -3.574065831 0.761332179 -0.780504905 0.019830862 -0.022758911 0.624420421
1609059609.090796947 28.884950590 -3.617139618 0.643392110 -0.779888874 0.019352956 -0.021556652 0.625247246
1609059609.091469288 28.863996725 -3.531924744 0.884756835 -0.779378462 0.018871730 -0.020225436 0.625942492
1609059609.140791178 28.882853586 -3.643847271 0.509635812 -0.779188021 0.018381653 -0.019426038 0.626219427
1609059609.141489744 28.868652097 -3.566321966 0.715958795 -0.778804217 0.017864954 -0.017711727 0.626762419
1609059609.165785074 28.875740208 -3.612433975 0.594871068 -0.778905067 0.017661261 -0.016953348 0.626663833
1609059609.166089058 28.866290329 -3.551225843 0.782374385 -0.778358289 0.017848662 -0.016875355 0.627339638
1609059609.190757990 28.874611492 -3.612466684 0.639637392 -0.777885783 0.018018338 -0.017366575 0.627907199
1609059609.191541433 28.865876239 -3.558476327 0.805801804 -0.777397452 0.018007313 -0.017878843 0.628497642
1609059609.215789080 28.878979152 -3.616688692 0.653912576 -0.777264863 0.018051908 -0.018783961 0.628633935
1609059609.216808558 28.870898186 -3.561843394 0.812085432 -0.776905839 0.018085388 -0.019552250 0.629053214
1609059609.240804672 28.876958468 -3.617031114 0.648925765 -0.775827260 0.018622379 -0.022208027 0.630279361
1609059609.242087603 28.868074322 -3.555033742 0.805172536 -0.775606211 0.020249547 -0.025815003 0.630363822
1609059609.265540838 28.878970924 -3.630818237 0.640399341 -0.775348700 0.023779458 -0.025002267 0.630590055
1609059609.266619205 28.890769792 -3.564252169 0.853813084 -0.775322520 0.027349546 -0.022999998 0.630553719
1609059609.315789461 28.917078199 -3.708412416 0.420887216 -0.774770958 0.031097294 -0.022825224 0.631064125
1609059609.316501617 28.902497979 -3.620480537 0.640866686 -0.773735434 0.034153608 -0.022428593 0.632189819
1609059609.340727329 28.914521509 -3.677776665 0.507900833 -0.773050971 0.036955956 -0.022864872 0.632853578
1609059609.341008902 28.902717514 -3.607787141 0.715036793 -0.771988988 0.039685246 -0.022954612 0.633980418
1609059609.366509676 28.906934670 -3.641363386 0.627093457 -0.771028039 0.042661740 -0.022864073 0.634959032
1609059609.390710831 28.903862025 -3.646581784 0.575213342 -0.770083065 0.045339186 -0.023669301 0.635890082
1609059609.415792704 28.906465951 -3.689693630 0.448815924 -0.769337845 0.047611059 -0.024762917 0.636584059
1609059609.416544676 28.892136303 -3.609967971 0.658009786 -0.767450066 0.048855393 -0.024012075 0.638793368
1609059609.440821648 28.898185632 -3.653231926 0.532729995 -0.766190516 0.046557974 -0.029935136 0.640225223
1609059609.441478729 28.840328296 -3.515961929 0.837122459 -0.764949192 0.044345543 -0.035860398 0.641560783
1609059609.490743160 28.861812631 -3.660962524 0.422065492 -0.763994746 0.042210826 -0.041711826 0.642487663
1609059609.491472721 28.847432641 -3.555659789 0.675006329 -0.763688857 0.040590587 -0.045330296 0.642710587
1609059609.515742302 28.853658747 -3.619308962 0.536376482 -0.764067364 0.039058105 -0.048704867 0.642108530
