# time x y z qx qy qz qw
1609060334.984543800 28.949090776 -2.146286969 -5.690554633 -0.648116682 0.303976052 0.677616931 -0.168459552
1609060334.985276461 28.947982639 -2.146756185 -5.683009720 -0.648544265 0.303833935 0.677320986 -0.168260389
1609060335.009541035 28.914254319 -2.162094615 -5.436211435 -0.650301957 0.316828841 0.669878553 -0.167300850
1609060335.010314226 28.913273088 -2.162579388 -5.428440227 -0.650869003 0.317039711 0.669125298 -0.167710160
1609060335.034309864 28.883357508 -2.178106217 -5.190487904 0.664640251 -0.319707808 -0.653287654 0.171042378
1609060335.035263062 28.882196416 -2.178741285 -5.181152503 0.665086802 -0.319987543 -0.652642675 0.171245606
1609060335.059491634 28.853512721 -2.194859821 -4.946231731 0.678930956 -0.324629177 -0.635233958 0.173627398
1609060335.060302973 28.852584204 -2.195397631 -4.938439486 0.679290594 -0.324805482 -0.634720166 0.173769958
1609060335.084662676 28.825931361 -2.211146359 -4.706469474 0.692399366 -0.330068172 -0.616819347 0.176555978
1609060335.134334564 28.779363428 -2.240464519 -4.244259361 0.715720110 -0.341122362 -0.581185786 0.183312139
1609060335.134765148 28.779004245 -2.240697670 -4.240314961 0.715883910 -0.341196542 -0.580912116 0.183401911
1609060335.160244703 28.759468468 -2.253466877 -4.008725404 0.726989090 -0.347057184 -0.561965613 0.187704086
1609060335.184501410 28.743922402 -2.263557079 -3.791517536 0.737214049 -0.352457929 -0.543674933 0.191589201
1609060335.185391903 28.743404574 -2.263886614 -3.783603368 0.737551214 -0.352573132 -0.543090351 0.191737487
1609060335.209653378 28.730654778 -2.271535059 -3.569629314 0.747778452 -0.357929170 -0.523987466 0.195323401
1609060335.210299253 28.730348581 -2.271701242 -3.563978092 0.748022165 -0.357999500 -0.523560256 0.195406903
1609060335.234525681 28.719959892 -2.276304030 -3.353921836 0.758547934 -0.363399255 -0.503312158 0.198047683
1609060335.235270023 28.719671631 -2.276391744 -3.347531404 0.758840301 -0.363475615 -0.502798503 0.198092253
1609060335.259555817 28.711193698 -2.277368704 -3.141402015 0.770296522 -0.369180090 -0.480311928 0.199122527
1609060335.259768009 28.711126613 -2.277360398 -3.139622439 0.770383420 -0.369196769 -0.480162539 0.199115714
1609060335.309292555 28.698053756 -2.268074009 -2.735776012 0.794815843 -0.381746189 -0.428230072 0.197880338
1609060335.309743166 28.697950298 -2.267921863 -2.732213680 0.794991834 -0.381777382 -0.427890250 0.197848296
1609060335.335212946 28.692531370 -2.257646868 -2.534422684 0.806933241 -0.387816829 -0.399983937 0.196136944
1609060335.359487057 28.688042367 -2.244852783 -2.352859108 0.818014402 -0.393721718 -0.371930288 0.193658223
