# time x y z qx qy qz qw
1609060334.984543800 29.007578261 -2.184097577 -5.683462105 -0.641699697 0.247141861 0.706284727 -0.168238772
1609060334.985276461 29.006380036 -2.184482388 -5.675882800 -0.642098660 0.247032046 0.706022528 -0.167978181
1609060335.009541035 28.968416261 -2.196699136 -5.428016952 -0.642359019 0.260880278 0.701460093 -0.165136638
1609060335.010314226 28.967260298 -2.197088144 -5.420170758 -0.643003167 0.261024833 0.700716504 -0.165557676
1609060335.034309864 28.933740609 -2.208638571 -5.180844626 -0.659814924 0.272391848 0.679302044 -0.170281178
1609060335.035263062 28.932560172 -2.209096025 -5.171455739 -0.660189884 0.272629362 0.678792258 -0.170480552
1609060335.059491634 28.903554549 -2.220735846 -4.935976823 0.673344811 -0.281217681 -0.661570412 0.172765653
1609060335.060302973 28.902612130 -2.221144830 -4.928170100 0.673691841 -0.281490426 -0.661060014 0.172922242
1609060335.084662676 28.875479012 -2.233217083 -4.696489107 0.686057137 -0.289819015 -0.643899807 0.175281436
1609060335.134334564 28.826286704 -2.257033379 -4.236539060 0.708013603 -0.307051487 -0.609586303 0.181219927
1609060335.134765148 28.825890315 -2.257231160 -4.232613898 0.708169715 -0.307171481 -0.609315605 0.181316930
1609060335.160244703 28.804057280 -2.268305349 -4.002893406 0.718721051 -0.316227840 -0.590879599 0.185206112
1609060335.184501410 28.785824767 -2.277394723 -3.787672038 0.728374168 -0.324673148 -0.573081242 0.188775817
1609060335.185391903 28.785191529 -2.277693846 -3.779816366 0.728688223 -0.324879946 -0.572510166 0.188940742
1609060335.209653378 28.769342368 -2.285068028 -3.567904702 0.738242001 -0.333282775 -0.554033898 0.192270072
1609060335.210299253 28.768940682 -2.285228580 -3.562295938 0.738464539 -0.333416821 -0.553622107 0.192369204
1609060335.234525681 28.755126811 -2.290252537 -3.354143835 0.748167011 -0.341885419 -0.534238878 0.194805813
1609060335.235270023 28.754717423 -2.290352867 -3.347798318 0.748429671 -0.342035375 -0.533751602 0.194869333
1609060335.259555817 28.742553075 -2.292416066 -3.143255352 0.758926835 -0.350963909 -0.512430510 0.195625576
1609060335.259768009 28.742448112 -2.292415589 -3.141485729 0.759004087 -0.351000946 -0.512290892 0.195625084
1609060335.309292555 28.721209108 -2.286715438 -2.739310713 0.781527753 -0.370526032 -0.463078716 0.193605097
1609060335.309743166 28.721016514 -2.286594175 -2.735753720 0.781684046 -0.370601755 -0.462763115 0.193583808
1609060335.335212946 28.711024653 -2.278503150 -2.537917048 0.792738608 -0.380202720 -0.436295437 0.191461962
1609060335.359487057 28.702033491 -2.267835908 -2.355803132 0.803096641 -0.389576827 -0.409547208 0.188511978
1609060335.360263109 28.701736392 -2.267440688 -2.350097863 0.803359230 -0.389727863 -0.408935221 0.188409462
1609060335.384567976 28.693250691 -2.254121574 -2.174656381 0.813670403 -0.399488843 -0.380177916 0.183885539
1609060335.385275841 28.692993562 -2.253695101 -2.169660333 0.813895654 -0.399636207 -0.379599150 0.183764118
1609060335.409524202 28.684968936 -2.238378134 -2.001709408 0.823625821 -0.409916938 -0.349090281 0.178170107
1609060335.410343409 28.684685046 -2.237827522 -1.996170136 0.823860164 -0.410108920 -0.348393028 0.178009556
1609060335.434520721 28.677084049 -2.220998532 -1.835884159 0.832708695 -0.420858143 -0.316433317 0.171302680
1609060335.435257673 28.676841475 -2.220463440 -1.831121079 0.832890938 -0.421039964 -0.315802013 0.171134811
1609060335.484271049 28.663283834 -2.183061386 -1.527696430 0.847646402 -0.443792493 -0.247233712 0.153033633
1609060335.484766960 28.663142184 -2.182668651 -1.524782664 0.847731908 -0.443907561 -0.246816751 0.152899247
1609060335.509534121 28.656805576 -2.162836635 -1.382256698 0.852976100 -0.454300667 -0.213512307 0.143021579
1609060335.510228872 28.656615833 -2.162279015 -1.378365851 0.853072989 -0.454468208 -0.212912657 0.142805194
1609060335.534517050 28.650679211 -2.142529195 -1.245224160 0.857272888 -0.463784887 -0.180327856 0.132168974
1609060335.535279512 28.650480588 -2.141903960 -1.241160089 0.857360456 -0.463958061 -0.179666117 0.131894096
1609060335.559543848 28.644914234 -2.121698794 -1.114676599 0.860804540 -0.471970101 -0.147741038 0.120134730
1609060335.560288906 28.644732810 -2.121072073 -1.110902977 0.860874521 -0.472120560 -0.147099210 0.119829287
1609060335.584553242 28.639527421 -2.100424383 -0.990751985 0.863644524 -0.478809787 -0.115787714 0.107016489
1609060335.585319757 28.639348976 -2.099769694 -0.987067186 0.863694473 -0.478951930 -0.115138206 0.106677548
1609060335.609513044 28.634291378 -2.078971358 -0.873393290 0.865651299 -0.484487016 -0.084921434 0.093319398
1609060335.609725714 28.634241484 -2.078789120 -0.872423856 0.865656557 -0.484524113 -0.084759498 0.093225190
1609060335.659482956 28.624376263 -2.036139841 -0.656761853 0.866461384 -0.494253725 -0.027225275 0.064936199
1609060335.659716606 28.624324439 -2.035943940 -0.655810006 0.866453335 -0.494290947 -0.027056532 0.064830713
1609060335.684583902 28.619389990 -2.015133682 -0.556938998 0.865831174 -0.497812769 -0.000274880 0.050187140
1609060335.685230732 28.619245709 -2.014606862 -0.554450861 0.865789944 -0.497915597 0.000194334 0.049877781
1609060335.709486008 28.614153310 -1.995024988 -0.463358427 0.864550718 -0.500692830 0.024999503 0.035125082
1609060335.710251093 28.613967985 -1.994429937 -0.460573079 0.864472749 -0.500826357 0.025528530 0.034758031
1609060335.734561682 28.608336043 -1.975748663 -0.374202246 0.862633451 -0.503061190 0.049094814 0.019561884
1609060335.735289097 28.608145020 -1.975214037 -0.371694763 0.862537120 -0.503193681 0.049565847 0.019211023
1609060335.759473085 28.602110841 -1.957644972 -0.290308473 0.860314835 -0.504654937 0.071903242 0.003420940
1609060335.760180712 28.601914208 -1.957155594 -0.287993448 0.860205711 -0.504780810 0.072339710 0.003071567
1609060335.784540415 28.595356525 -1.940596251 -0.210176019 0.857596715 -0.505493608 0.093925548 -0.013493642
1609060335.834474325 28.579978867 -1.911185199 -0.062092337 0.849670563 -0.508131609 0.133195017 -0.046057469
1609060335.834742546 28.579881400 -1.911052093 -0.061336814 0.849607712 -0.508192320 0.133324577 -0.046172066
1609060335.860176802 28.570917280 -1.898815846 0.008564865 0.844849943 -0.509152364 0.151847273 -0.062728370
1609060335.884517193 28.561921050 -1.888829168 0.072287304 0.839920879 -0.509701530 0.168959707 -0.078675824
1609060335.885298252 28.561610495 -1.888557438 0.074282401 0.839720501 -0.509855449 0.169332140 -0.079015999
1609060335.909567833 28.552042434 -1.880652928 0.134708909 0.834591116 -0.510006945 0.185470182 -0.094611820
1609060335.910239935 28.551759783 -1.880478039 0.136338932 0.834406686 -0.510149300 0.185767461 -0.094887429
1609060335.934558392 28.541683098 -1.874670747 0.193704605 0.829069404 -0.509963211 0.201043396 -0.110285989
1609060335.935245037 28.541387136 -1.874550050 0.195280275 0.828873150 -0.510108435 0.201332830 -0.110561193
1609060335.959504128 28.531211995 -1.870733969 0.249367641 0.823522502 -0.509161699 0.216028511 -0.126082254
1609060336.009263754 28.510498285 -1.868898503 0.351388471 0.811134462 -0.508854087 0.242840160 -0.155425411
1609060336.009724617 28.510297637 -1.868934930 0.352284330 0.810984357 -0.508969817 0.243000426 -0.155579212
1609060336.035189152 28.499500146 -1.871530087 0.400141254 0.803922428 -0.509434918 0.255638206 -0.169805481
1609060336.059474945 28.489648954 -1.876016007 0.443123760 0.796808084 -0.510170831 0.267280784 -0.182711749
1609060336.060239792 28.489346301 -1.876202445 0.444442635 0.796551131 -0.510345328 0.267550868 -0.182949376
1609060336.084522486 28.480183001 -1.882606519 0.484808252 0.789268874 -0.510572965 0.279475071 -0.195610776
1609060336.085274696 28.479909974 -1.882851014 0.486020641 0.789012233 -0.510738635 0.279741729 -0.195832345
1609060336.109476089 28.471534226 -1.891253769 0.523426393 0.781545474 -0.510799724 0.291525523 -0.208046108
1609060336.110227823 28.471287518 -1.891560397 0.524548076 0.781282320 -0.510972294 0.291782115 -0.208250925
1609060336.134469509 28.463857895 -1.901913317 0.559074463 0.773641709 -0.510833332 0.303374349 -0.220208579
1609060336.184304714 28.452850236 -1.927904428 0.621596811 0.756823468 -0.510753293 0.327122240 -0.243598753
1609060336.184798479 28.452771145 -1.928204356 0.622171788 0.756639188 -0.510880765 0.327274598 -0.243699241
1609060336.209475040 28.449358655 -1.943465653 0.649325039 0.747746732 -0.511429732 0.338346837 -0.254628888
1609060336.210193396 28.449285830 -1.943946361 0.650085540 0.747473033 -0.511629504 0.338555170 -0.254754221
1609060336.234522104 28.447431118 -1.960405905 0.674309289 0.738463996 -0.512811764 0.348652009 -0.264833528
1609060336.235270739 28.447405905 -1.960943355 0.675027519 0.738176769 -0.513007511 0.348870507 -0.264967395
1609060336.259274244 28.447296986 -1.978266567 0.696726187 0.729224962 -0.514653772 0.358160841 -0.274013251
1609060336.260318995 28.447337774 -1.979054122 0.697638791 0.728823409 -0.514903129 0.358474457 -0.274202972
1609060336.284510136 28.448956459 -1.997381789 0.717498421 0.719702255 -0.516910031 0.367323430 -0.282676814
1609060336.285259485 28.449038191 -1.997973719 0.718093421 0.719410944 -0.517101414 0.367539082 -0.282787984
1609060336.309500933 28.452253406 -2.017189181 0.736044225 0.710154660 -0.519823919 0.375589470 -0.290509902
1609060336.309747696 28.452296330 -2.017392291 0.736221642 0.710057365 -0.519895148 0.375655285 -0.290535162
1609060336.359470606 28.463763054 -2.058289977 0.767866810 0.690374299 -0.527239625 0.390825081 -0.304396882
1609060336.359732866 28.463842842 -2.058512192 0.768026084 0.690269455 -0.527315365 0.390895043 -0.304413619
1609060336.384512663 28.471827813 -2.079200720 0.781983451 0.680311353 -0.531524726 0.397969042 -0.310287883
1609060336.385217905 28.472081856 -2.079799362 0.782379335 0.680028861 -0.531720645 0.398161095 -0.310325065
1609060336.409466743 28.481133751 -2.100087290 0.794938888 0.670176950 -0.536597862 0.404473466 -0.315161554
1609060336.410212517 28.481435599 -2.100718740 0.795324499 0.669877634 -0.536802944 0.404670621 -0.315195564
1609060336.434548616 28.491591340 -2.120989854 0.806970580 0.659990069 -0.542221449 0.410493281 -0.319224490
1609060336.435197115 28.491880918 -2.121534158 0.807285312 0.659732486 -0.542394962 0.410664144 -0.319242404
1609060336.459498405 28.502970865 -2.141502967 0.818312392 0.650012426 -0.547867068 0.416375810 -0.322423180
1609060336.460260868 28.503336920 -2.142130793 0.818667777 0.649713886 -0.548053104 0.416586351 -0.322436774
1609060336.484573364 28.515158379 -2.161737082 0.829261970 0.640154122 -0.553475554 0.422321993 -0.324825560
1609060336.534277916 28.540581863 -2.200108781 0.849392153 0.619856813 -0.566576905 0.433077247 -0.327432804
1609060336.534723043 28.540817114 -2.200444653 0.849578819 0.619683585 -0.566685494 0.433198625 -0.327412211
1609060336.560175419 28.554194908 -2.218970471 0.859596290 0.609621265 -0.573124916 0.438757319 -0.327691560
1609060336.584530830 28.567005148 -2.235809736 0.869132944 0.600047527 -0.579174361 0.444176788 -0.327424809
1609060336.585281610 28.567402458 -2.236320525 0.869442844 0.599765993 -0.579328038 0.444393052 -0.327375310
1609060336.609578609 28.580043250 -2.252225358 0.878757184 0.590410224 -0.585289698 0.449633007 -0.326621946
1609060336.610268116 28.580403599 -2.252669323 0.879034884 0.590157402 -0.585425913 0.449827006 -0.326567614
1609060336.634471655 28.592838320 -2.267633786 0.888093058 -0.581079838 0.591244074 -0.454860642 0.325389709
1609060336.635212421 28.593221907 -2.268084742 0.888389047 -0.580816958 0.591373230 -0.455075730 0.325323598
1609060336.659500599 28.605422130 -2.282112646 0.896635818 -0.571629095 0.598636942 -0.457641475 0.324712596
1609060336.659756899 28.605555605 -2.282263423 0.896739344 -0.571540723 0.598675360 -0.457719866 0.324686833
1609060336.709268808 28.630187212 -2.308901300 0.915102126 -0.553884145 0.609406247 -0.468311711 0.320188258
1609060336.709772825 28.630433993 -2.309159735 0.915299804 -0.553712824 0.609479542 -0.468460929 0.320126779
1609060336.735168934 28.642439446 -2.321437597 0.924563761 -0.544940289 0.614869519 -0.473648321 0.317226771
1609060336.759499073 28.653401274 -2.332149942 0.933497428 -0.536779378 0.619761705 -0.478619584 0.314144270
1609060336.760179996 28.653702607 -2.332438649 0.933766163 -0.536562035 0.619838407 -0.478824166 0.314052463
1609060336.784536123 28.664015514 -2.342085408 0.942731201 -0.528781842 0.624482252 -0.483589694 0.310729285
1609060336.785312176 28.664339804 -2.342385106 0.943036586 -0.528542959 0.624557928 -0.483821085 0.310623395
1609060336.809498787 28.673979966 -2.351100299 0.951866725 -0.521148948 0.628939964 -0.488428004 0.307044592
1609060336.810202837 28.674256620 -2.351347782 0.952138249 -0.520938630 0.629002791 -0.488633004 0.306946608
1609060336.834463596 28.683352392 -2.359294007 0.960818554 -0.513836408 0.633287870 -0.492991799 0.303113355
1609060336.884246588 28.699716636 -2.372957962 0.978659181 -0.500607169 0.641275315 -0.501351107 0.294627731
1609060336.884685278 28.699851121 -2.373069916 0.978827874 -0.500486890 0.641297689 -0.501481844 0.294560871
1609060336.910194397 28.706991267 -2.378911358 0.987883374 -0.494162004 0.645143218 -0.505539072 0.289869607
1609060336.934464693 28.712822220 -2.383658512 0.996244470 -0.488589077 0.649046014 -0.508618038 0.285180079
1609060336.935131550 28.712972831 -2.383784101 0.996489380 -0.488419065 0.649079338 -0.508796787 0.285076584
1609060336.959261656 28.717817180 -2.387743361 1.004773136 -0.483326499 0.652533102 -0.511877274 0.280317147
1609060336.960238934 28.718000935 -2.387898563 1.005132878 -0.483090742 0.652557836 -0.512149872 0.280168010
1609060336.984440088 28.721945218 -2.391190065 1.013401574 -0.478378306 0.655643270 -0.515258794 0.275307964
1609060336.985346317 28.722082265 -2.391310838 1.013729816 -0.478167670 0.655654447 -0.515512388 0.275172499
1609060337.009539843 28.725157094 -2.394014769 1.021730170 -0.473788186 0.658756395 -0.518215351 0.270217722
1609060337.009703875 28.725176362 -2.394032986 1.021787546 -0.473750794 0.658757479 -0.518260454 0.270194137
1609060337.059237242 28.728589262 -2.397601401 1.037289448 -0.466469582 0.664714993 -0.522288530 0.260335934
1609060337.059683084 28.728612439 -2.397631351 1.037438657 -0.466377340 0.664713051 -0.522406392 0.260269665
1609060337.085154057 28.729255383 -2.398777314 1.045275566 -0.462982630 0.667071809 -0.524860826 0.255310399
1609060337.109439373 28.728905099 -2.399301212 1.052389644 -0.460175888 0.669439771 -0.526567229 0.250630203
1609060337.110207796 28.728882396 -2.399314732 1.052623967 -0.460031803 0.669442501 -0.526743038 0.250517964
1609060337.134256840 28.727573188 -2.399249121 1.059253456 -0.457683927 0.671839922 -0.527891722 0.245940791
1609060337.135196686 28.727511946 -2.399245574 1.059526202 -0.457522032 0.671841325 -0.528093326 0.245805335
1609060337.159444571 28.725364271 -2.398677615 1.065970142 -0.455605019 0.673862794 -0.529248463 0.241306995
