timestamp,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
0.2638823986053467,-0.0780538467933651,0.0423338033406111,0.1269398437345074,0.008918533879472,0.0003713241869739,-0.0812043095230511,0.9966575048564444
0.2737715244293213,-0.0782499296916063,0.0422744770770711,0.1268110158459322,0.0086811206976846,0.0002233452156584,-0.081315443138457,0.9966505841906398
0.2839641571044922,-0.0786044859983604,0.0422835744960689,0.1264745151756182,0.0083089558250543,0.0005594626843564,-0.0814512361768968,0.996642535907362
0.2939629554748535,-0.0781984769220458,0.0423603942639817,0.1267120302878095,0.0086560870905606,0.0005858869992395,-0.0812943988018025,0.9966523714997916
0.30377197265625,-0.0781417484837559,0.042397054998923,0.1267353646696865,0.0087630290990771,0.000490971861898,-0.081189963976389,0.9966600012126264
0.313870906829834,-0.0784383638408663,0.0423944895795564,0.1264981706348207,0.0088288958844504,0.0004051955570739,-0.0811338434401178,0.9966640285786664
0.32375049591064453,-0.0783567613966468,0.0423532732633062,0.1266985949258617,0.008861647317677,0.0005833600788075,-0.0812438068656342,0.9966546918285264
0.3342163562774658,-0.0780563896563788,0.0423002386175383,0.1269296308010673,0.0087094542845478,0.0006935519804632,-0.0814188254528621,0.9966416804717692
0.3437938690185547,-0.0782349159312606,0.0422843860486029,0.1266506534306667,0.0087556563115916,0.000587518051374,-0.0811957558239127,0.9966595419406148
0.3537924289703369,-0.0784203208179614,0.0423373161932202,0.1263889369523861,0.0085632333884667,0.0006159005833239,-0.0812194132635186,0.9966592690631718
0.3639540672302246,-0.0781154750983944,0.0423928036991564,0.1267597855362184,0.0089231430325829,0.0007212893673644,-0.0812425465207213,0.9966541556101078
0.37375664710998535,-0.0781643274371927,0.0423998791601466,0.126759176062313,0.0087426526673612,0.0007991505481758,-0.0812293090249839,0.9966567747916348
0.3876829147338867,-0.078486928365012,0.0423257573216174,0.1265527253563631,0.0088738069685184,0.0004735098729874,-0.0811621474663553,0.996661295103274
0.39377570152282715,-0.0780835650807396,0.042273942863593,0.1268046698086741,0.0087387319534934,0.0005851170450551,-0.0812397481873078,0.9966561069478036
0.4039950370788574,-0.078128277647823,0.0423044081995497,0.126761376025567,0.0082880337199195,0.0007592240290607,-0.0814244649530712,0.9966447654922176
0.41388797760009766,-0.0785070811435241,0.0423969200963887,0.1263870643154126,0.0084694609993988,0.0008028796311009,-0.0812637793800904,0.9966563207924494
0.42377734184265137,-0.0782581813507005,0.0424108703383087,0.1265939003467988,0.0087586679097052,0.0006280801308042,-0.0811612966315786,0.9966622974613204
0.43492984771728516,-0.0779146458860328,0.0423660686720616,0.1269868093746784,0.0088380262656592,0.0006113133317044,-0.0813052973917241,0.996649870417782
0.44376301765441895,-0.0785058244650634,0.0423121700638343,0.1265960747592258,0.008729223936231,0.0007860766609711,-0.0812433783370076,0.9966557561211112
0.45412349700927734,-0.078496013297214,0.0422867695945512,0.1265077320500529,0.0085126844246696,0.0005451464231053,-0.0812801174462741,0.996654794563887
0.46375250816345215,-0.0779175720657528,0.0423013120283436,0.1268136012062094,0.0086367379199657,0.0005897754262083,-0.0812078801515106,0.9966595903940054
0.4746265411376953,-0.0783477453400952,0.0423833963790911,0.1265240992379416,0.0086039279295657,0.0007525995790022,-0.081207009498278,0.9966598354636366
0.48396921157836914,-0.0784352154909068,0.0424376656135233,0.1265212067201083,0.0087664340249689,0.0008070211806878,-0.0813087732311882,0.9966500798911015
0.4963662624359131,-0.0780145480090111,0.0423586725787959,0.126981602219685,0.0089472288557424,0.0005331121983367,-0.0813317508538263,0.9966467825615244
0.5040569305419922,-0.0782755357705109,0.0422866258029513,0.1267362762479874,0.0088460782142294,0.0007014599080709,-0.0812701122231468,0.9966526093446316
0.5137794017791748,-0.0785212512702929,0.0422702642660541,0.1265343894956683,0.0085086945374527,0.0003122392456961,-0.0812449106923509,0.996657799402841
