# time x y z qx qy qz qw
1609059013.376681566 0.038329466 -0.024658490 -0.008835442 0.999999834 -0.000369190 -0.000110109 -0.000428467
1609059013.377373934 0.040518030 -0.026066225 -0.009340078 0.999999834 -0.000371881 -0.000108642 -0.000427299
1609059013.401241302 0.149068811 -0.101670270 -0.029295195 0.999997670 0.000981207 0.001819788 -0.000621697
1609059013.401954412 0.153301223 -0.104738166 -0.029967903 0.999997662 0.000980866 0.001821688 -0.000629427
1609059013.451690674 0.559251768 -0.327385961 -0.103154847 0.999993593 0.001815959 0.003076283 -0.000228345
1609059013.452510834 0.567772307 -0.331200441 -0.104794662 0.999993583 0.001817658 0.003078208 -0.000235107
1609059013.478341103 0.877387234 -0.474527976 -0.170613384 0.999997190 0.000910056 0.002151535 -0.000403694
1609059013.501637697 1.233506808 -0.627021180 -0.239650073 0.999999810 -0.000133521 0.000541799 0.000260493
1609059013.502452850 1.247355426 -0.632437448 -0.241956976 0.999999808 -0.000134817 0.000544137 0.000263319
1609059013.526731730 1.701880226 -0.796116108 -0.318017588 0.999999746 0.000287654 0.000536734 0.000371375
1609059013.527410507 1.715763093 -0.800758169 -0.320349488 0.999999748 0.000287979 0.000536853 0.000363760
1609059013.551682234 2.238473179 -0.980473662 -0.418381916 0.999999700 0.000199860 -0.000541327 0.000517348
1609059013.553397179 2.277265436 -0.994141171 -0.426343512 0.999999708 0.000205628 -0.000537306 0.000503110
1609059013.577053547 2.851544838 -1.178165280 -0.527765367 0.999999502 0.000430101 0.000067526 0.000898166
1609059013.577428102 2.861257257 -1.181007589 -0.529238229 0.999999501 0.000429408 0.000068860 0.000899816
1609059013.626677513 4.153137355 -1.539166566 -0.716948998 0.999982153 -0.000826665 0.000853202 0.005855125
1609059013.627493620 4.174790669 -1.544843530 -0.719960992 0.999982138 -0.000829806 0.000854936 0.005857027
1609059013.651251078 4.830726891 -1.733741280 -0.830377429 0.999976903 -0.000795778 0.003574174 0.005725829
1609059013.652441740 4.864882984 -1.744392893 -0.837050408 0.999976968 -0.000795518 0.003575058 0.005713945
1609059013.676730633 5.598943968 -1.951517377 -0.975513334 0.999976383 0.000566424 0.003373977 0.005960643
